ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
3842,"150-4350 Performance Spring Set",,"Apex Performance Lowering Spring Set - Renault",2025-05-13,product,https://t4p.elate-ecommerce.com/product/150-4350-performance-spring-set/,0,"150 4350",135.8300,159.8000,135.8300,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/d66b8c0d-3a00-4be4-b609-7666495f19ee.jpg,d66b8c0d-3a00-4be4-b609-7666495f19ee.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/d66b8c0d-3a00-4be4-b609-7666495f19ee.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,150-4350-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3844,"100-9200 Performance Spring Set",,"Apex Performance Lowering Spring Set - Mazda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/100-9200-performance-spring-set/,0,"100 9200",109.5700,128.9000,109.5700,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/a0cd9902-4242-4ee0-842a-90cbe40f8aed.jpg,a0cd9902-4242-4ee0-842a-90cbe40f8aed.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/a0cd9902-4242-4ee0-842a-90cbe40f8aed.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,100-9200-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8.2,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3846,"80-7220 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/80-7220-performance-spring-set/,0,"80 7220",108.6300,127.8000,108.6300,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/49e8e92f-e51f-4ad0-b8d8-5935025a7dcc.jpg,49e8e92f-e51f-4ad0-b8d8-5935025a7dcc.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/49e8e92f-e51f-4ad0-b8d8-5935025a7dcc.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,80-7220-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3848,"175-3200 Performance Spring Set",,"Apex Performance Lowering Spring Set - Lexus",2025-05-13,product,https://t4p.elate-ecommerce.com/product/175-3200-performance-spring-set/,0,"175 3200",135.8300,159.8000,135.8300,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/9971fc9f-30a3-4703-9056-20f94d446f7a.jpg,9971fc9f-30a3-4703-9056-20f94d446f7a.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/9971fc9f-30a3-4703-9056-20f94d446f7a.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,175-3200-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,10.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3849,"80-7245 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/80-7245-performance-spring-set/,0,"80 7245",108.6300,127.8000,108.6300,instock,2,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,80-7245-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,12.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3851,"60-1000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Vauxhall",2025-05-13,product,https://t4p.elate-ecommerce.com/product/60-1000-performance-spring-set/,0,"60 1000",90.5300,106.5000,90.5300,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/a806047f-b178-4529-9e64-eca2b14dfd10.jpg,a806047f-b178-4529-9e64-eca2b14dfd10.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/a806047f-b178-4529-9e64-eca2b14dfd10.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,60-1000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.8,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3852,"80-7310 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/80-7310-performance-spring-set/,0,"80 7310",108.6300,127.8000,108.6300,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,80-7310-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3854,"180-1000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Honda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/180-1000-performance-spring-set/,0,"180 1000",95.0300,111.8000,95.0300,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/f478fa61-cb9d-4116-a6fd-cb3f8fb1e119.jpg,f478fa61-cb9d-4116-a6fd-cb3f8fb1e119.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/f478fa61-cb9d-4116-a6fd-cb3f8fb1e119.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,180-1000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,7.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3855,"260-2000 Discontinued",,"Apex Performance Lowering Spring Set - Mitsubishi",2025-05-13,product,https://t4p.elate-ecommerce.com/product/260-2000-discontinued/,0,"260 2000",97.7500,115.0000,97.7500,outofstock,0,,0,simple,,outofstock,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,260-2000-discontinued,,,0,0,open,closed,2025-05-13,no,no,,no,8.1,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3857,"100-9300 Performance Spring Set",,"Apex Performance Lowering Spring Set - Mazda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/100-9300-performance-spring-set/,0,"100 9300",109.5700,128.9000,109.5700,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/60711ee5-4a57-4aff-9aba-956ae21bcef3.jpg,60711ee5-4a57-4aff-9aba-956ae21bcef3.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/60711ee5-4a57-4aff-9aba-956ae21bcef3.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,100-9300-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8.5,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3859,"10-3000 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/10-3000-performance-spring-set/,0,"10 3000",108.6300,127.8000,108.6300,instock,4,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/ee4706f2-6d72-4e7d-9895-dff8ebe0eb39.jpg,ee4706f2-6d72-4e7d-9895-dff8ebe0eb39.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/ee4706f2-6d72-4e7d-9895-dff8ebe0eb39.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,10-3000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.8,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3860,"60-11610 Performance Spring Set",,"Apex Performance Lowering Spring Set - Vauxhall",2025-05-13,product,https://t4p.elate-ecommerce.com/product/60-11610-performance-spring-set/,0,"60 11610",108.6300,127.8000,108.6300,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,60-11610-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,10.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3861,"80-7831 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/80-7831-performance-spring-set/,0,"80 7831",113.1400,133.1000,113.1400,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,80-7831-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3862,"180-2230 Performance Spring Set",,"Apex Performance Lowering Spring Set - Honda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/180-2230-performance-spring-set/,0,"180 2230",128.5200,151.2000,128.5200,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,180-2230-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.4,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3863,"80-7911 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/80-7911-performance-spring-set/,0,"80 7911",131.2400,154.4000,131.2400,instock,2,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,80-7911-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3865,"11-1000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Alfa Romeo",2025-05-13,product,https://t4p.elate-ecommerce.com/product/11-1000-performance-spring-set/,0,"11 1000",81.5200,95.9000,81.5200,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/cc456be1-0113-47b6-8c53-44186f69005e.jpg,cc456be1-0113-47b6-8c53-44186f69005e.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/cc456be1-0113-47b6-8c53-44186f69005e.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,11-1000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3867,"11-7010 Performance Spring Set",,"Apex Performance Lowering Spring Set - Alfa Romeo",2025-05-13,product,https://t4p.elate-ecommerce.com/product/11-7010-performance-spring-set/,0,"11 7010",131.7500,155.0000,131.7500,instock,2,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,11-7010-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3868,"160-4080 Performance Spring Set",,"Apex Performance Lowering Spring Set - Citroen",2025-05-13,product,https://t4p.elate-ecommerce.com/product/160-4080-performance-spring-set/,0,"160 4080",104.1300,122.5000,104.1300,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/8f4da89f-8454-4676-b8e6-c563bfc3dec9.png,8f4da89f-8454-4676-b8e6-c563bfc3dec9.png,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/8f4da89f-8454-4676-b8e6-c563bfc3dec9.png,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,160-4080-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,7.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3870,"30-7000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Fiat",2025-05-13,product,https://t4p.elate-ecommerce.com/product/30-7000-performance-spring-set/,0,"30 7000",119.5100,140.6000,119.5100,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/4a7ab43e-6f58-4626-b627-d203948cd877.jpg,4a7ab43e-6f58-4626-b627-d203948cd877.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/4a7ab43e-6f58-4626-b627-d203948cd877.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,30-7000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,10.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3871,"60-4000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Vauxhall",2025-05-13,product,https://t4p.elate-ecommerce.com/product/60-4000-performance-spring-set/,0,"60 4000",90.5300,106.5000,90.5300,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,60-4000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3873,"180-3030/1 Performance Spring Set",,"Apex Performance Lowering Spring Set - Honda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/180-3030-1-performance-spring-set/,0,"180 3030-1",117.3000,138.0000,117.3000,instock,3,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/fe3229ec-b8d9-4e72-92e7-b9a0b3713355.jpg,fe3229ec-b8d9-4e72-92e7-b9a0b3713355.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/fe3229ec-b8d9-4e72-92e7-b9a0b3713355.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,180-3030-1-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,10.1,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3874,"310-4000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Kia",2025-05-13,product,https://t4p.elate-ecommerce.com/product/310-4000-performance-spring-set/,0,"310 4000",128.5200,151.2000,128.5200,outofstock,0,,0,simple,,outofstock,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,310-4000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,12.6,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3876,"320-1000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Subaru",2025-05-13,product,https://t4p.elate-ecommerce.com/product/320-1000-performance-spring-set/,0,"320 1000",133.1100,156.6000,133.1100,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/df65cf9d-002f-465f-bf8b-b2b7e5e9215d.png,df65cf9d-002f-465f-bf8b-b2b7e5e9215d.png,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/df65cf9d-002f-465f-bf8b-b2b7e5e9215d.png,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,320-1000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,12.6,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3878,"10-9000 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/10-9000-performance-spring-set/,0,"10 9000",127.5000,150.0000,127.5000,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/6ddaaffe-f563-4a4e-8e40-3f266bcc6bef.jpg,6ddaaffe-f563-4a4e-8e40-3f266bcc6bef.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/6ddaaffe-f563-4a4e-8e40-3f266bcc6bef.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,10-9000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,13.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3880,"170-5000 Performance Spring Set",,"Apex Performance Lowering Spring Set - Toyota",2025-05-13,product,https://t4p.elate-ecommerce.com/product/170-5000-performance-spring-set/,0,"170 5000",81.5200,95.9000,81.5200,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/df89df7c-45b9-419d-aedb-2a5f677c0b8a.jpg,df89df7c-45b9-419d-aedb-2a5f677c0b8a.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/df89df7c-45b9-419d-aedb-2a5f677c0b8a.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,170-5000-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,7.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3882,"60-6230 Performance Spring Set",,"Apex Performance Lowering Spring Set - Vauxhall",2025-05-13,product,https://t4p.elate-ecommerce.com/product/60-6230-performance-spring-set/,0,"60 6230",108.6300,127.8000,108.6300,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/1908ff97-2007-444d-a05c-efce8fddf1a0.jpg,1908ff97-2007-444d-a05c-efce8fddf1a0.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/1908ff97-2007-444d-a05c-efce8fddf1a0.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,60-6230-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3884,"40-1070 Performance Spring Set",,"Apex Performance Lowering Spring Set - Ford",2025-05-13,product,https://t4p.elate-ecommerce.com/product/40-1070-performance-spring-set/,0,"40 1070",93.0800,109.5000,93.0800,instock,3,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/48c31faa-e665-4be0-824f-f6f9e1675096.jpg,48c31faa-e665-4be0-824f-f6f9e1675096.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/48c31faa-e665-4be0-824f-f6f9e1675096.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,40-1070-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,7.5,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3885,"60-6240 Performance Spring Set",,"Apex Performance Lowering Spring Set - Vauxhall",2025-05-13,product,https://t4p.elate-ecommerce.com/product/60-6240-performance-spring-set/,0,"60 6240",108.6300,127.8000,108.6300,instock,2,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,60-6240-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3887,"40-4010 Performance Spring Set",,"Apex Performance Lowering Spring Set - Ford",2025-05-13,product,https://t4p.elate-ecommerce.com/product/40-4010-performance-spring-set/,0,"40 4010",97.7500,115.0000,97.7500,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/37477a6e-5717-4f85-b671-840e71c09f81.jpg,37477a6e-5717-4f85-b671-840e71c09f81.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/37477a6e-5717-4f85-b671-840e71c09f81.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,40-4010-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3889,"180-4010 Performance Spring Set",,"Apex Performance Lowering Spring Set - Honda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/180-4010-performance-spring-set/,0,"180 4010",122.2300,143.8000,122.2300,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/0b9ac186-b944-4c84-8e01-832d0ed313fd.jpg,0b9ac186-b944-4c84-8e01-832d0ed313fd.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/0b9ac186-b944-4c84-8e01-832d0ed313fd.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,180-4010-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3890,"40-4210 Performance Spring Set",,"Apex Performance Lowering Spring Set - Ford",2025-05-13,product,https://t4p.elate-ecommerce.com/product/40-4210-performance-spring-set/,0,"40 4210",106.2500,125.0000,106.2500,instock,5,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,40-4210-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,8.2,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3892,"10-9010 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/10-9010-performance-spring-set/,0,"10 9010",127.5000,150.0000,127.5000,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/2d6c9056-6a41-4275-b8a2-47d029854293.jpg,2d6c9056-6a41-4275-b8a2-47d029854293.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/2d6c9056-6a41-4275-b8a2-47d029854293.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,10-9010-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,13.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3894,"10-7200 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/10-7200-performance-spring-set/,0,"10 7200",121.9800,143.5000,121.9800,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/c5e7d5c7-28ca-4a83-9530-99adbd5d568f.jpg,c5e7d5c7-28ca-4a83-9530-99adbd5d568f.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/c5e7d5c7-28ca-4a83-9530-99adbd5d568f.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,10-7200-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,11.9,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3896,"20-2230 Performance Spring Set",,"Apex Performance Lowering Spring Set - BMW",2025-05-13,product,https://t4p.elate-ecommerce.com/product/20-2230-performance-spring-set/,0,20-2230,74.3800,87.5000,74.3800,instock,1,,0,simple,,,,,,,,,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,20-2230-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,9.4,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3897,"180-4220 Performance Spring Set",,"Apex Performance Lowering Spring Set - Honda",2025-05-13,product,https://t4p.elate-ecommerce.com/product/180-4220-performance-spring-set/,0,"180 4220",119.5100,140.6000,119.5100,instock,5,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/8c925577-73d2-4d6f-bcc1-bb06cf227269.png,8c925577-73d2-4d6f-bcc1-bb06cf227269.png,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/8c925577-73d2-4d6f-bcc1-bb06cf227269.png,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,180-4220-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,10.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3899,"10-9010/1 Performance Spring Set",,"Apex Performance Lowering Spring Set - V.A.G",2025-05-13,product,https://t4p.elate-ecommerce.com/product/10-9010-1-performance-spring-set/,0,"10 9010-1",129.8800,152.8000,129.8800,instock,1,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/b03c1938-98fb-418c-8278-5029ae27f989.jpg,b03c1938-98fb-418c-8278-5029ae27f989.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/b03c1938-98fb-418c-8278-5029ae27f989.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,10-9010-1-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,13.3,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
3901,"150-4210 Performance Spring Set",,"Apex Performance Lowering Spring Set - Renault",2025-05-13,product,https://t4p.elate-ecommerce.com/product/150-4210-performance-spring-set/,0,"150 4210",97.7500,115.0000,97.7500,instock,2,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/059a018a-76a2-4fa6-8fd9-255c6f594c8a.jpg,059a018a-76a2-4fa6-8fd9-255c6f594c8a.jpg,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/05/059a018a-76a2-4fa6-8fd9-255c6f594c8a.jpg,,,Springs,Apex,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,150-4210-performance-spring-set,,,0,0,open,closed,2025-05-13,no,no,,no,6.7,470,330,200,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.5,,,0,0,
