ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Make,Model,Listing,Year,Engine,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
15850,"Koni Sport Dampers - OP-SP1582","<ul>
  <li>Koni Sport Dampers - OP-SP1582 Dampers (Part No</li>
  <li>OP-SP1582)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - OP-SP1582 dampers – fits 1+ vehicles. PN OP-SP1582.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-op-sp1582/,0,OP-SP1582,578.34,578.34,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-op-sp1582,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15851,"Koni STR.T Dampers - 8250-1014","<ul>
  <li>Koni STR.T Dampers - 8250-1014 Dampers (Part No</li>
  <li>8250-1014)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1014 dampers – fits 4+ vehicles. PN 8250-1014.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1014/,0,8250-1014,60.18,60.18,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1014.webp,8250-1014,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1014.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1014,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15852,"Koni STR.T Dampers - 8250-1013","<ul>
  <li>Koni STR.T Dampers - 8250-1013 Dampers (Part No</li>
  <li>8250-1013)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1013 dampers – fits 5+ vehicles. PN 8250-1013.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1013/,0,8250-1013,63.756,63.756,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1013.webp,8250-1013,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1013.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1013,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15853,"Koni STR.T Dampers - VX-ST1083","<ul>
  <li>Koni STR.T Dampers - VX-ST1083 Dampers (Part No</li>
  <li>VX-ST1083)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1083 dampers – fits 4+ vehicles. PN VX-ST1083.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1083/,0,VX-ST1083,247.86,247.86,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1083,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15854,"Koni Sport Dampers - 82-1886SPORT","<ul>
  <li>Koni Sport Dampers - 82-1886SPORT Dampers (Part No</li>
  <li>82-1886SPORT)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 8 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 82-1886SPORT dampers – fits 8+ vehicles. PN 82-1886SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-82-1886sport/,0,82-1886SPORT,139.236,139.236,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-1886sport.webp,82-1886sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-1886sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-82-1886sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15855,"Koni Sport Dampers - VX-SP1583","<ul>
  <li>Koni Sport Dampers - VX-SP1583 Dampers (Part No</li>
  <li>VX-SP1583)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - VX-SP1583 dampers – fits 4+ vehicles. PN VX-SP1583.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-vx-sp1583/,0,VX-SP1583,591.6,591.6,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-vx-sp1583,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15856,"Koni Sport Dampers - 82-2085SPORT","<ul>
  <li>Koni Sport Dampers - 82-2085SPORT Dampers (Part No</li>
  <li>82-2085SPORT)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 82-2085SPORT dampers – fits 4+ vehicles. PN 82-2085SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-82-2085sport/,0,82-2085SPORT,162.18,162.18,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-2085sport.webp,82-2085sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-2085sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-82-2085sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15857,"Koni Sport Dampers - 82-1668SPD1","<ul>
  <li>Koni Sport Dampers - 82-1668SPD1 Dampers (Part No</li>
  <li>82-1668SPD1)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>GTE Version</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 82-1668SPD1 dampers – fits 4+ vehicles. PN 82-1668SPD1.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-82-1668spd1/,0,82-1668SPD1,159.12,159.12,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-1668spd1.webp,82-1668spd1,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/82-1668spd1.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-82-1668spd1,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15858,"Koni Sport Dampers - OP-579","<ul>
 	<li>Koni Sport Dampers - OP-579 Dampers (Part No</li>
 	<li>OP-579)</li>
 	<li>Position: Full Set ( 4 dampers )</li>
 	<li>Inclusions: Incl</li>
 	<li>GTE Version</li>
 	<li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - OP-579 dampers – fits 4+ vehicles. PN OP-579.",2025-05-23,product,https://t4p.elate-ecommerce.com/?post_type=product&p=15858,0,OP-579,,,,outofstock,,,0,simple,,outofstock,,,,,,,,Koni,Dampers|Koni,,,,,,,draft,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-op-579,,default,0,0,closed,closed,2025-06-17,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.4,,0,0,0,
15859,"Koni STR.T Dampers - 8650-1004","<ul>
  <li>Koni STR.T Dampers - 8650-1004 Dampers (Part No</li>
  <li>8650-1004)</li>
  <li>Position: Front-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>GSi / GSi-16V</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8650-1004 dampers – fits 2+ vehicles. PN 8650-1004.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8650-1004/,0,8650-1004,75.48,75.48,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8650-1004.webp,8650-1004,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8650-1004.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8650-1004,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15860,"Koni STR.T Dampers - VX-ST1551","<ul>
  <li>Koni STR.T Dampers - VX-ST1551 Dampers (Part No</li>
  <li>VX-ST1551)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: Excl</li>
  <li>GSi / GSi-16V</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1551 dampers – fits 2+ vehicles. PN VX-ST1551.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1551/,0,VX-ST1551,288.66,288.66,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1551,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15862,"Koni Sport Dampers - 8010-1032SPORT","<ul>
  <li>Koni Sport Dampers - 8010-1032SPORT Dampers (Part No</li>
  <li>8010-1032SPORT)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>GSi / GSi-16V</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 8010-1032SPORT dampers – fits 2+ vehicles. PN 8010-1032SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-8010-1032sport/,0,8010-1032SPORT,141.276,141.276,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8010-1032sport.webp,8010-1032sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8010-1032sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-8010-1032sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15863,"Koni Sport Dampers - VX-SP1458","<ul>
  <li>Koni Sport Dampers - VX-SP1458 Dampers (Part No</li>
  <li>VX-SP1458)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: Excl</li>
  <li>GSi / GSi-16V</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - VX-SP1458 dampers – fits 2+ vehicles. PN VX-SP1458.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-vx-sp1458/,0,VX-SP1458,618.432,618.432,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-vx-sp1458,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15864,"Koni STR.T Dampers - 8750-1028L","<ul>
  <li>Koni STR.T Dampers - 8750-1028L Dampers (Part No</li>
  <li>8750-1028L)</li>
  <li>Position: Front-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Compatible with 8 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1028L dampers – fits 8+ vehicles. PN 8750-1028L.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1028l/,0,8750-1028L,129.54,129.54,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1028l.webp,8750-1028l,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1028l.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1028l,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15865,"Koni STR.T Dampers - 8750-1028R","<ul>
  <li>Koni STR.T Dampers - 8750-1028R Dampers (Part No</li>
  <li>8750-1028R)</li>
  <li>Position: Front-Right-Side</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Compatible with 8 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1028R dampers – fits 8+ vehicles. PN 8750-1028R.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1028r/,0,8750-1028R,129.54,129.54,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1028r.webp,8750-1028r,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1028r.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1028r,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15866,"Koni STR.T Dampers - 8050-1048","<ul>
  <li>Koni STR.T Dampers - 8050-1048 Dampers (Part No</li>
  <li>8050-1048)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8050-1048 dampers – fits 5+ vehicles. PN 8050-1048.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8050-1048/,0,8050-1048,80.076,80.076,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8050-1048.webp,8050-1048,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8050-1048.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8050-1048,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15867,"Koni STR.T Dampers - VX-ST1275","<ul>
  <li>Koni STR.T Dampers - VX-ST1275 Dampers (Part No</li>
  <li>VX-ST1275)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1275 dampers – fits 5+ vehicles. PN VX-ST1275.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1275/,0,VX-ST1275,419.22,419.22,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1275,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15868,"Koni STR.T Dampers - 8050-1084","<ul>
  <li>Koni STR.T Dampers - 8050-1084 Dampers (Part No</li>
  <li>8050-1084)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8050-1084 dampers – fits 4+ vehicles. PN 8050-1084.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8050-1084/,0,8050-1084,81.096,81.096,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8050-1084.webp,8050-1084,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8050-1084.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8050-1084,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15869,"Koni STR.T Dampers - VX-ST1276","<ul>
  <li>Koni STR.T Dampers - VX-ST1276 Dampers (Part No</li>
  <li>VX-ST1276)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1276 dampers – fits 4+ vehicles. PN VX-ST1276.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1276/,0,VX-ST1276,421.26,421.26,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1276,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15870,"Koni STR.T Dampers - 8750-1085L","<ul>
  <li>Koni STR.T Dampers - 8750-1085L Dampers (Part No</li>
  <li>8750-1085L)</li>
  <li>Position: Front-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>IDS-Plus suspension and self-levelling systems</li>
  <li>Compatible with 7 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1085L dampers – fits 7+ vehicles. PN 8750-1085L.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1085l/,0,8750-1085L,88.74,88.74,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1085l.webp,8750-1085l,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1085l.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1085l,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15871,"Koni STR.T Dampers - 8750-1085R","<ul>
  <li>Koni STR.T Dampers - 8750-1085R Dampers (Part No</li>
  <li>8750-1085R)</li>
  <li>Position: Front-Right-Side</li>
  <li>Exclusions: Excl</li>
  <li>IDS-Plus suspension and self-levelling systems</li>
  <li>Compatible with 7 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1085R dampers – fits 7+ vehicles. PN 8750-1085R.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1085r/,0,8750-1085R,88.74,88.74,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1085r.webp,8750-1085r,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8750-1085r.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1085r,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15872,"Koni STR.T Dampers - 8250-1025","<ul>
  <li>Koni STR.T Dampers - 8250-1025 Dampers (Part No</li>
  <li>8250-1025)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>IDS-Plus suspension</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1025 dampers – fits 5+ vehicles. PN 8250-1025.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1025/,0,8250-1025,76.5,76.5,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1025.webp,8250-1025,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1025.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1025,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15873,"Koni STR.T Dampers - VX-ST1293","<ul>
  <li>Koni STR.T Dampers - VX-ST1293 Dampers (Part No</li>
  <li>VX-ST1293)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: Excl</li>
  <li>IDS-Plus suspension</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1293 dampers – fits 5+ vehicles. PN VX-ST1293.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1293/,0,VX-ST1293,330.48,330.48,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1293,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15874,"Koni STR.T Dampers - 8750-1153L","<ul>
  <li>Koni STR.T Dampers - 8750-1153L Dampers (Part No</li>
  <li>8750-1153L)</li>
  <li>Position: Front-Left-Side</li>
  <li>Exclusions: GTC, VXR, OPC</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1153L dampers – fits 2+ vehicles. PN 8750-1153L.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1153l/,0,8750-1153L,107.1,107.1,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1153l,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15875,"Koni STR.T Dampers - 8750-1153R","<ul>
  <li>Koni STR.T Dampers - 8750-1153R Dampers (Part No</li>
  <li>8750-1153R)</li>
  <li>Position: Front-Right-Side</li>
  <li>Exclusions: GTC, VXR, OPC</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8750-1153R dampers – fits 2+ vehicles. PN 8750-1153R.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8750-1153r/,0,8750-1153R,107.1,107.1,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8750-1153r,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15876,"Koni STR.T Dampers - 8250-1069","<ul>
  <li>Koni STR.T Dampers - 8250-1069 Dampers (Part No</li>
  <li>8250-1069)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Exclusions: GTC, VXR, OPC</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1069 dampers – fits 2+ vehicles. PN 8250-1069.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1069/,0,8250-1069,64.26,64.26,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1069,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15877,"Koni STR.T Dampers - VX-ST1763","<ul>
  <li>Koni STR.T Dampers - VX-ST1763 Dampers (Part No</li>
  <li>VX-ST1763)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: GTC, VXR, OPC</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - VX-ST1763 dampers – fits 2+ vehicles. PN VX-ST1763.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-vx-st1763/,0,VX-ST1763,342.72,342.72,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-vx-st1763,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
15878,"Koni Sport Dampers - 8610-1263SPORT","<ul>
  <li>Koni Sport Dampers - 8610-1263SPORT Dampers (Part No</li>
  <li>8610-1263SPORT)</li>
  <li>Position: Front-Left-Side</li>
  <li>Compatible with 9 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 8610-1263SPORT dampers – fits 9+ vehicles. PN 8610-1263SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-8610-1263sport/,0,8610-1263SPORT,160.14,160.14,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8610-1263sport.webp,8610-1263sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8610-1263sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-8610-1263sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
